task_id,task_generation_config_json,env,domain,l1_category,l2_category,suggested_difficulty,suggested_hint,suggested_max_steps,suggested_split,metadata_json
ticketmaster/family/monster_jam/tucson_budget/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Look for Monster Jam tickets in Tucson on March 20, 2026. Adjust the maximum price filter to $60 or find individual tickets listed under $60."", ""queries"": [[{""event_names"": [""monster jam""], ""cities"": [""tucson""], ""dates"": [""2026-03-20""], ""max_price"": 60.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Phoenix""}",real,ticketmaster,marketplace,family,null,null,null,validation,null
ticketmaster/family/monster_jam/biloxi_standard/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for Monster Jam in Biloxi on March 15, 2026. Ensure you filter out verified resale tickets and verify standard ticket availability."", ""queries"": [[{""event_names"": [""monster jam""], ""cities"": [""biloxi""], ""dates"": [""2026-03-15""], ""exclude_resale"": true, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Chicago""}",real,ticketmaster,marketplace,family,null,null,null,validation,null
ticketmaster/sports/dodgers/royals_budget/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Los Angeles Dodgers away game against the Kansas City Royals on March 17, 2026. Find tickets priced less than $40."", ""queries"": [[{""event_names"": [""dodgers"", ""royals""], ""dates"": [""2026-03-17""], ""max_price"": 40.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/dodgers/spring_training_surprise/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for Los Angeles Dodgers tickets for their Spring Training game against the Chicago White Sox happening at Surprise Stadium in Arizona on March 15, 2026."", ""queries"": [[{""event_names"": [""dodgers"", ""white sox""], ""dates"": [""2026-03-15""], ""cities"": [""surprise""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/dodgers/vs_athletics/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for the Los Angeles Dodgers home game against The A's on May 13, 2026."", ""queries"": [[{""event_names"": [""dodgers"", ""a's"", ""athletics""], ""dates"": [""2026-05-13""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/dodgers/vs_diamondbacks_flexible/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Look for an upcoming Los Angeles Dodgers game against the Arizona Diamondbacks. Check availability for either the May 19 or May 21, 2026 game."", ""queries"": [[{""event_names"": [""dodgers"", ""diamondbacks""], ""dates"": [""2026-05-19"", ""2026-05-21""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/dodgers/royals_4_tickets/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find exactly 4 tickets for the Los Angeles Dodgers at Kansas City Royals game on March 17, 2026."", ""queries"": [[{""event_names"": [""dodgers"", ""royals""], ""dates"": [""2026-03-17""], ""ticket_quantities"": [4], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Chicago""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/dodgers/white_sox_primary/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for the March 15, 2026 game between the Dodgers and White Sox. Filter the results to exclude 'Verified Resale' and only show Standard tickets."", ""queries"": [[{""event_names"": [""dodgers"", ""white sox""], ""dates"": [""2026-03-15""], ""exclude_resale"": true, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Phoenix""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/mlb/kansas_city_discovery/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for any Dodgers/Royals game in Kansas City happening on 17th March 2026."", ""queries"": [[{""event_categories"": [""sports""], ""cities"": [""kansas city""], ""dates"": [""2026-03-17""], ""require_available"": false}]], ""location"": ""United States"", ""timezone"": ""America/Chicago""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/concerts/bruno_mars/strict_budget_pair/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Bruno Mars 'The Romantic Tour' concert on April 18, 2026 for exactly 2 tickets priced between $600 and $1000."", ""queries"": [[{""event_names"": [""bruno mars"", ""the romantic tour""], ""dates"": [""2026-04-18""], ""ticket_quantities"": [2], ""min_price"": 600.0, ""max_price"": 1000.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles""}",real,ticketmaster,marketplace,concerts,null,null,null,validation,null
ticketmaster/concerts/bruno_mars/premium_resale/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for Bruno Mars tickets for his April 18, 2026 show. Ensure the 'Verified Resale' filter is active, and find tickets priced over $700."", ""queries"": [[{""event_names"": [""bruno mars""], ""dates"": [""2026-04-18""], ""require_resale"": true, ""min_price"": 700.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,concerts,null,null,null,validation,null
ticketmaster/concerts/bruno_mars/front_rows/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Bruno Mars concert on April 18, 2026. Find available tickets specifically located in Row 9 or Row 10."", ""queries"": [[{""event_names"": [""bruno mars""], ""dates"": [""2026-04-18""], ""rows"": [""9"", ""10""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Chicago""}",real,ticketmaster,marketplace,concerts,null,null,null,validation,null
ticketmaster/theater/mj/matinee/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for 'MJ' the musical at the Neil Simon Theatre in New York on March 18, 2026 and check availability."", ""queries"": [[{""event_names"": [""mj""], ""cities"": [""new york""], ""dates"": [""2026-03-18""], ""times"": [""13:00""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,theater,null,null,null,validation,null
ticketmaster/concerts/bruno_mars/cheap_ticket/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for Bruno Mars 'The Romantic Tour' for April 18, 2026. Find any available ticket that costs less than $650."", ""queries"": [[{""event_names"": [""bruno mars""], ""dates"": [""2026-04-18""], ""max_price"": 650.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles""}",real,ticketmaster,marketplace,concerts,null,null,null,validation,null
ticketmaster/concerts/jonas_brothers/lincoln_budget/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Jonas Brothers concert at The Venue at Thunder Valley Casino Resort in Lincoln, CA on May 29, 2026. Find tickets that cost less than $250."", ""queries"": [[{""event_names"": [""jonas brothers""], ""dates"": [""2026-05-29""], ""cities"": [""lincoln""], ""max_price"": 250.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles""}",real,ticketmaster,marketplace,concerts,null,null,null,validation,null
ticketmaster/festivals/boots_and_hearts/friday_pass/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Boots And Hearts Music Festival in Oro-Medonte, ON, Canada on Friday, August 7, 2026 and check ticket availability."", ""queries"": [[{""event_names"": [""boots and hearts""], ""dates"": [""2026-08-07""], ""cities"": [""oro-medonte""], ""require_available"": true}]], ""location"": ""Canada"", ""timezone"": ""America/Toronto""}",real,ticketmaster,marketplace,festivals,null,null,null,validation,null
ticketmaster/concerts/jonas_brothers/hometown_jacksonville/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Jonas Brothers 'Greetings From Your Hometown' concert happening at Daily's Place Amphitheater in Jacksonville on December 30, 2025."", ""queries"": [[{""event_names"": [""jonas 20"", ""greetings from your hometown""], ""dates"": [""2025-12-30""], ""cities"": [""jacksonville""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,concerts,null,null,null,validation,null
ticketmaster/concerts/jonas_brothers/aspen_private/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Jonas Brothers concert scheduled for October 4, 2025, in Aspen, CO."", ""queries"": [[{""event_names"": [""jonas brothers""], ""dates"": [""2025-10-04""], ""cities"": [""aspen""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Denver""}",real,ticketmaster,marketplace,concerts,null,null,null,validation,null
ticketmaster/concerts/jonas_brothers/ziegfeld_new_york/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for the Jonas Brothers performance at the Ziegfeld Ballroom in New York on November 15, 2025, specifically standard tickets."", ""queries"": [[{""event_names"": [""jonas brothers""], ""dates"": [""2025-11-15""], ""cities"": [""new york""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,concerts,null,null,null,validation,null
ticketmaster/concerts/charlie_puth/qty3_price_range/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for Charlie Puth's 'Whatever's Clever! World Tour' on April 24, 2026. Select exactly 3 tickets priced between $80 and $180."", ""queries"": [[{""event_names"": [""charlie puth"", ""whatever's clever""], ""dates"": [""2026-04-24""], ""ticket_quantities"": [3], ""min_price"": 80.0, ""max_price"": 180.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,concerts,null,null,null,validation,null
ticketmaster/concerts/charlie_puth/under_60/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Charlie Puth concert on April 24, 2026. Find any available standard ticket that costs less than $60."", ""queries"": [[{""event_names"": [""charlie puth""], ""dates"": [""2026-04-24""], ""max_price"": 60.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,concerts,null,null,null,validation,null
ticketmaster/concerts/charlie_puth/row_2/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for the Charlie Puth 'Whatever's Clever! World Tour' on April 24, 2026. Look for tickets specifically located in Row 2."", ""queries"": [[{""event_names"": [""charlie puth""], ""dates"": [""2026-04-24""], ""rows"": [""2""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Chicago""}",real,ticketmaster,marketplace,concerts,null,null,null,validation,null
ticketmaster/concerts/charlie_puth/rio_de_janeiro/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Charlie Puth concert taking place at Parque Olímpico in Rio de Janeiro. "", ""queries"": [[{""event_names"": [""charlie puth"", ""parque olímpico""], ""cities"": [""rio de janeiro""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,concerts,null,null,null,validation,null
ticketmaster/concerts/charlie_puth/whatevers_clever_tour/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search specifically for the 'Whatever's Clever! World Tour' happening on April 24, 2026 event and ensure tickets are available."", ""queries"": [[{""event_names"": [""whatever's clever""], ""dates"": [""2026-04-24""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles""}",real,ticketmaster,marketplace,concerts,null,null,null,validation,null
ticketmaster/comedy/jeff_dunham/tight_budget_pair/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Jeff Dunham 'Artificial Intelligence' comedy tour on April 11, 2026 for exactly 2 tickets priced between $77 and $78."", ""queries"": [[{""event_names"": [""jeff dunham"", ""artificial intelligence""], ""dates"": [""2026-04-11""], ""ticket_quantities"": [2], ""min_price"": 77.0, ""max_price"": 78.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,comedy,null,null,null,validation,null
ticketmaster/comedy/jeff_dunham/row_a_front/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for the Jeff Dunham concert on April 11, 2026. Look for tickets specifically located in Row A."", ""queries"": [[{""event_names"": [""jeff dunham""], ""dates"": [""2026-04-11""], ""rows"": [""a""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Chicago""}",real,ticketmaster,marketplace,comedy,null,null,null,validation,null
ticketmaster/comedy/jeff_dunham/detroit_matinee/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for Jeff Dunham in Detroit, MI. Find tickets for his 3:00 PM matinee show at the Fox Theatre Detroit on April 25, 2026."", ""queries"": [[{""event_names"": [""jeff dunham""], ""cities"": [""detroit""], ""venues"": [""fox theatre""], ""dates"": [""2026-04-25""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Detroit""}",real,ticketmaster,marketplace,comedy,null,null,null,validation,null
ticketmaster/comedy/jeff_dunham/vegas_show/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for Jeff Dunham's 'Artificial Intelligence' tour stop in Las Vegas, NV at PH Live at Planet Hollywood on April 26, 2026."", ""queries"": [[{""event_names"": [""jeff dunham"", ""artificial intelligence""], ""cities"": [""las vegas""], ""dates"": [""2026-04-26""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles""}",real,ticketmaster,marketplace,comedy,null,null,null,validation,null
ticketmaster/comedy/jeff_dunham/budget_under_80/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for Jeff Dunham tickets for his April 11, 2026 performance and verify if there are standard tickets available that cost less than $80."", ""queries"": [[{""event_names"": [""jeff dunham""], ""dates"": [""2026-04-11""], ""max_price"": 80.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,comedy,null,null,null,validation,null
ticketmaster/comedy/detroit_discovery/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/discover/comedy"", ""task"": ""Go to the Ticketmaster Comedy section and search for events happening in 'Detroit' on April 25, 2026. Do not need to click into any actual event."", ""queries"": [[{""event_categories"": [""comedy""], ""cities"": [""detroit""], ""dates"": [""2026-04-25""], ""require_available"": false}]], ""location"": ""United States"", ""timezone"": ""America/Detroit""}",real,ticketmaster,marketplace,comedy,null,null,null,validation,null
ticketmaster/comedy/jeff_dunham/row_c/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Look for tickets to the Jeff Dunham 'Artificial Intelligence' tour on April 11, 2026. Check if there are any tickets available in Row C."", ""queries"": [[{""event_names"": [""jeff dunham""], ""dates"": [""2026-04-11""], ""rows"": [""c""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,comedy,null,null,null,validation,null
ticketmaster/theater/david_copperfield/late_show/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for David Copperfield tickets on March 2, 2026. Find availability specifically for the 9:30 PM late show."", ""queries"": [[{""event_names"": [""david copperfield""], ""dates"": [""2026-03-02""], ""times"": [""21:30""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles""}",real,ticketmaster,marketplace,theater,null,null,null,validation,null
ticketmaster/theater/david_copperfield/discovery_dates/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for David Copperfield events from March 26 to April 30, 2026. Do not need to click into a specific event."", ""queries"": [[{""event_names"": [""david copperfield""], ""dates"": [""2026-03-26""], ""require_available"": false}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles""}",real,ticketmaster,marketplace,theater,null,null,null,validation,null
ticketmaster/theater/david_copperfield/4_tickets/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find exactly 4 tickets for the David Copperfield magic show on March 3, 2026."", ""queries"": [[{""event_names"": [""david copperfield""], ""dates"": [""2026-03-03""], ""ticket_quantities"": [4], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles""}",real,ticketmaster,marketplace,theater,null,null,null,validation,null
ticketmaster/theater/lion_king/boise_location/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for 'The Lion King' Broadway touring production. Find the event happening in Boise, ID at the Morrison Center."", ""queries"": [[{""event_names"": [""lion king""], ""cities"": [""boise""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Boise""}",real,ticketmaster,marketplace,theater,null,null,null,validation,null
