task_id,task_generation_config_json,env,domain,l1_category,l2_category,suggested_difficulty,suggested_hint,suggested_max_steps,suggested_split,metadata_json
etsy/search/gift_wrapped_vase/10,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for Vase over 100 USD for the occassion of house warming with free delivery (Special Offers) and can be gift wrapped (Ordering options)"",""gt_url"": [""https://www.etsy.com/search?q=vase&min=100&free_shipping=true&gift_wrap=true&attr_3=27""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/digital_download_menu_card/11,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for Etsy's Pick (Etsy's Best) menu card with Gold, Green and Yellow colour under 10 USD with item format as digital downloads and sort by top reviews"",""gt_url"": [""https://www.etsy.com/search?q=menu%20card&max=10&instant_download=true&order=highest_reviews&is_merch_library=true&attr_1=11%2C4%2C1214""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/logo_template/12,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for the logo template under 15 USD with item format as digital downloads"",""gt_url"": [""https://www.etsy.com/search?q=logo+template&instant_download=true&max=15""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/christmas_gift_under_budget/13,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I need a Christmas gift that feels thoughtful, not something super cheap preferably abover $100. If I can find something that’s currently on sale, that would be great. Better if it's gift wrapped, easy to gift directly without extra effort, and I’d prefer if free delivery. I also tend to trust items from star sellers that are highlighted or well-rated, and I usually explore options beginning low to high prices"",""gt_url"": [""https://www.etsy.com/search?q=christmas+gift&is_discounted=true&free_shipping=true&is_star_seller=true&min=100&gift_wrap=true&order=price_asc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/macrame_swing/14,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for On sale (Special Offers) Star seller (Etsy's best) Macrame swing with free delivery between 500 USD - 700 USD, sort by newest"",""gt_url"": [""https://www.etsy.com/search?q=macrame%20swing&is_discounted=true&min=500&max=700&is_star_seller=true&order=date_desc&free_shipping=true""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,easy,null,null,validation,null
etsy/search/key_holder/15,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for key holder for wall under 100 USD with free delivery and sort by price high to low"",""gt_url"": [""https://www.etsy.com/search?q=key+holder+for+wall&free_shipping=true&max=100&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/wood_watch_organizer/16,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Thinking of getting a wooden watch organizer that feels high quality and more on the luxury side. I’m not looking at budget items—I’d rather explore the higher-priced range above $500. If On sale, I’d prefer those. It should also be suitable for gifting without extra effort, ie. it should be gift wrapped. I usually go with star sellers that stand out or are featured, and I tend to begin with the higher end price options before checking anything lower."",""gt_url"": [""https://www.etsy.com/search?q=wooden%20watch%20organizer&is_discounted=true&is_star_seller=true&min=500&order=price_desc&gift_wrap=true""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/aroma_diffuser/17,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Thinking of buying aroma diffuser to make my room smell better. I’m keeping my budget somewhere in the mid-range in between $50-$100—not too low, not too high. I’d prefer free delivery. I also tend to rely on Etsy picks rather than random listings, and I usually start by browsing the latest items."",""gt_url"": [""https://www.etsy.com/search?q=aroma+diffuser&free_shipping=true&is_merch_library=true&min=50&max=100&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/sticker_sheet/18,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for sticker sheet for the occasion of Graduation ceremony with item format as digital download"",""gt_url"": [""https://www.etsy.com/search?q=sticker+sheet&instant_download=true&attr_3=24""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,easy,null,null,validation,null
etsy/search/aquarium_decor/19,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Looking for some aquarium decor that has a more natural feel—something stone material. I’m okay spending more above $50 for quality, so I’m not focusing on lower-priced items. It needs to be delivered to Japan, and I’d prefer free delivery. I usually browse the most recently added listings first."",""gt_url"": [""https://www.etsy.com/search?&q=aquarium+decor&attr_357=255&free_shipping=true&min=50&ship_to=JP&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,hard,null,null,validation,null
etsy/search/glass_tulip_lamp/20,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’ve been looking for a tulip lamp for my bedroom that feels more aesthetic than harsh lighting. I prefer designs that have a floral-inspired shape and a light, delicate look rather than heavy or industrial styles. It should also feel a bit premium in finish under $50, especially in the base material, which I prefer to beof glass. I usually go with items that are on sale and tend to trust what other buyers have rated highly before deciding."",""gt_url"": [""https://www.etsy.com/search?q=tulip+lamp&is_discounted=true&attr_357=138&max=50&order=highest_reviews&attr_349=2354""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/dessert_candles/21,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’ve been looking for dessert candles to make my space feel more cozy and scented, especially items that have a sweet, dessert-like vibe rather than strong or sharp fragrances. I prefer softer, fruity scents and would like something that feels safe and clean when used indoors with wick material as cotton. I also need it fairly quickly withing 7 days since I’m planning a small room refresh soon, and I’d prefer not to overspend under $30 and better if there are any on sale options available."",""gt_url"": [""https://www.etsy.com/search?q=dessert+candle&max=30&delivery_days=7&attr_671=102&attr_670=4500&is_discounted=true""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/reading_journal/22,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’m trying to find a reading journal for tracking notes and reflections. I prefer well-made items from star sellers and usually go for on sale options. I tend to start by exploring the highest-rated listings."",""gt_url"": [""https://www.etsy.com/search?q=reading+journal&is_star_seller=true&is_discounted=true&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/gaming_desk_accessories/23,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for On sale (Special offers) Etsy's Picks (Etsy's Best) gaming desk accessories with colour brown with free delivery sorted by newest over 50 USD"",""gt_url"": [""https://www.etsy.com/search?q=gaming%20desk%20accessories&free_shipping=true&order=date_desc&min=50&is_discounted=true&is_merch_library=true&attr_1=3""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/car_model/24,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I want to pick a car model that’s detailed enough to be given as a gift. I’m not planning to spend excessively, just staying within a fixed limit under $200. If I can find something on sale, that would be ideal. It should come gift wrapped to save my time and efforts, and it needs to be delivered to India. I also tend to explore the higher priced options in that range first before considering the lower ones."",""gt_url"": [""https://www.etsy.com/search?q=car+model&is_discounted=true&max=200&gift_wrap=true&ship_to=IN&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/category/home_and_living/1,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I want to add lighting fixtures (under home and living category) to my living room that feels clean and minimal style rather than decorative. Something easy to set up would be ideal—plug-in powered. I’m not looking at the cheapest options, but I also won’t go too high—just somewhere in a balanced price range between $100-$250 . It would help if it's free delivery. I usually trust curated or highlighted items from Etsy Picks, and I prefer browsing from the more affordable options first"",""gt_url"": [""https://www.etsy.com/c/home-and-living/lighting/light-fixtures?free_shipping=true&is_merch_library=true&attr_356=2393&attr_750=5141&attr_349=2351&min=100&max=250&order=price_asc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/clothing/2,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for women’s clothing on Etsy within the Clothing category, focusing on items in the women’s western clothing section, specifically looking for Star Seller listings that are currently on sale, featuring a floral pattern, and sorting the results by top customer reviews."",""gt_url"": [""https://www.etsy.com/c/clothing/womens-clothing?is_discounted=true&is_star_seller=true&attr_185=424&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,easy,null,null,validation,null
etsy/category/art_and_collectibles/3,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’m looking to add some wall art to my space, preferably photography rather than illustrations from art and collectibles section. I like pieces that already feel complete, not something I need to frame myself, and a portrait-style framed layout would work better for the wall I have in mind. Subject-wise, I’m drawn to both Architecture & cityscape as well as Landscape & scenery. I don’t want to spend too much—just something in a lower to mid price range between $10- $50 —but if there are on sale options, that’s even better. I also tend to trust curated or Etsy picks, and I usually start browsing from the more premium higher priced options within that range."",""gt_url"": [""https://www.etsy.com/c/art-and-collectibles/photography?is_discounted=true&is_merch_library=true&attr_515=3641%2C3644&attr_346=2341&attr_479=3460&min=10&max=50&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/jewellery_and_beauty/4,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for nail art products in the Craft Supplies and Tools category, within Jewelry & Beauty and specifically Nail Art, focusing on items from Star Seller listings, in the $25–$50 price range, eligible for free delivery, sorted by most recent."",""gt_url"": [""https://www.etsy.com/c/craft-supplies-and-tools/jewelry-and-beauty/nail-art?free_shipping=true&is_star_seller=true&min=25&max=50&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/eyeglasses/5,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’m planning to get a new pair of eyeglasses under accessories section and don’t want anything that feels cheap—I’d rather go for something a bit more premium above $100. If I can find something currently on sale, that would be ideal. I also don’t like when shipping costs get added later, so I would prefer options with free delivery. I usually trust items that are highly rated by other buyers and tend to start with those first."",""gt_url"": [""https://www.etsy.com/c/accessories/sunglasses-and-eyewear/eyeglasses?free_shipping=true&is_discounted=true&min=100&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,easy,null,null,validation,null
etsy/category/pet_furniture/6,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Trying to pick furniture for my pet under pet supplies that doesn’t feel low quality—something made from more natural or durable materials like bamboo, cotton, leather and oak. I’m not looking at cheap options, but I also won’t go beyond a certain range- somewhere in between $250-$500. Options with free delivery will be better. I usually stick to curated or Etsy Pick listings, and I begin by exploring the higher-priced options."",""gt_url"": [""https://www.etsy.com/c/pet-supplies/pet-furniture?free_shipping=true&is_merch_library=true&attr_357=61%2C102%2C161%2C188&min=250&max=500&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/housewarming_gifts/7,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for nursery decor in the Kids & Baby category, within Nursery Decor, focusing on items in the $50–$100 price range, with free delivery, and eligible for gift wrapping."",""gt_url"": [""https://www.etsy.com/c/kids-and-baby/nursery-decor?free_shipping=true&gift_wrap=true&min=50&max=100""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/wedding_accessories/8,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for wedding accessories in the Weddings category, within Accessories, focusing on items in the $0–$900 price range, with free delivery, featuring a classic wedding theme, sorted by highest price."",""gt_url"": [""https://www.etsy.com/c/weddings/accessories?free_shipping=true&min=0&max=900&attr_480=3473&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/jewellery_set/9,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for jewelry sets in the Weddings category, within Jewelry and specifically Jewelry Sets, focusing on women’s earrings featuring diamond and emerald gemstones, priced above 250 USD, from Star Seller listings, with free delivery and on sale offers, sorted by most recent."",""gt_url"": [""https://www.etsy.com/c/weddings/jewelry/jewelry-sets?free_shipping=true&is_discounted=true&is_star_seller=true&attr_308=1060%2C115&attr_342=2310&attr_27=2458&min=250&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/games_and_puzzles/10,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Looking for a puzzle under toys and games that feels high quality and worth the price—not budget-level, but not overly expensive either between $75-$100. If it happens to be on sale, even better. It should be gift wrapped, easy to gift without extra effort. I also tend to go with items that are featured or Etsy Picks, and I usually browse the most recent listings first."",""gt_url"": [""https://www.etsy.com/c/toys-and-games/games-and-puzzles/puzzles?is_discounted=true&is_merch_library=true&gift_wrap=true&min=75&max=100&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/women_heels/11,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I need a pair of heels under shoes section that fit perfectly, so I have to stick to my exact size 5.5. I’d rather not spend too much, especially if there’s on sale deal available. It should be available for delivery within the US with free delivery. I usually browse starting from the more affordable options.."",""gt_url"": [""https://www.etsy.com/c/shoes/womens-shoes/pumps?free_shipping=true&is_discounted=true&attr_288=1291&ship_to=US&order=price_asc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/digital_downloads_birthday/12,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’m trying to finalize things for a first birthday setup and need a few party-related elements under paper and party supplies. I’d prefer something I can download and use. I’m keeping my spending on the lower side under $50, so nothing too expensive. I usually begin by browsing the more affordable options first."",""gt_url"": [""https://www.etsy.com/c/paper-and-party-supplies/party-supplies?instant_download=true&min=0&max=50&attr_3=2773&order=price_asc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/kids_and_baby_toys/13,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for toys in the Kids & Baby category, within Toys, focusing on items on sale in the under 500 USD price range, from Star Seller listings, and eligible for delivery to the United States."",""gt_url"": [""https://www.etsy.com/c/kids-and-baby/toys?is_discounted=true&is_star_seller=true&max=500&ship_to=US""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/earrings_under_3000/14,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I want to pick earrings for a wedding that feel elegant and slightly dramatic under jewellery section—something that drops or dangles rather than sits on the ear. I’m not restricting myself too much but I do have an upper budget in mind, ie. $3000. It should be available for shipping within the US, and I’d rather avoid extra delivery fees. I usually trust curated or Etsy Picks options, and I prefer exploring the highest-rated ones first. It would also help if it’s gift wrapped."",""gt_url"": [""https://www.etsy.com/c/jewelry/earrings/dangle-earrings?free_shipping=true&is_merch_library=true&max=3000&gift_wrap=true&ship_to=US&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/outdoor_garden_and_plants/15,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’m looking for plants for outdoor and home garden décor on Etsy, focusing on items under the Home & Living category, specifically within Outdoor and Garden and Plants. I want options that fit a decorative setup, with filters for free delivery, items on sale, priced between 300 USD and 500 USD, with delivery to the United States, sorted by highest price."",""gt_url"": [""https://www.etsy.com/c/home-and-living/outdoor-and-garden/plants?free_shipping=true&is_discounted=true&min=300&max=500&ship_to=US&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/entryway_lights/16,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’m planning a home setup and want to find lighting pieces for an entryway, so I’m browsing Etsy within the Home & Living category, specifically Lighting and Light Fixtures. I’m looking for gold-colored options that feel suitable for an entryway space, ideally included in Etsy’s Picks and available with free delivery."",""gt_url"": [""https://www.etsy.com/c/home-and-living/lighting/light-fixtures?free_shipping=true&is_merch_library=true&attr_1=1214&attr_349=2353""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/anniversary_gifts/17,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I need help finding a non-generic anniversary gift. My goal is to find something special within the 'Gifts' category that reflects the significance of the occasion. I’m open to spending a decent amount, but I do have an upper limit in mind $3000. Since it’s a gift, it would be great if it comes gift wrapped and ready to present. It also needs to be delivered within the US, and I’d prefer free shipping. I usually like to check out the latest options first to see what’s new."",""gt_url"": [""https://www.etsy.com/c/gifts/anniversary-gifts?free_shipping=true&min=0&max=3000&gift_wrap=true&ship_to=US&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/visual_arts/18,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for items in the Visual Arts category under Craft Supplies and Tools on Etsy, focusing on products available for delivery to the United States, currently on sale, priced under 50 USD, from Star Seller listings, and sorted by most recent listings."",""gt_url"": [""https://www.etsy.com/c/craft-supplies-and-tools/visual-arts?is_discounted=true&is_star_seller=true&max=50&ship_to=US&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,easy,null,null,validation,null
